1559	76	39	13	13
16140	81	40	9	12
5369	40	14	5	6
14406	83	31	5	15
8160	79	29	11	17
19081	35	18	9	8
18689	56	23	7	13
16761	92	32	9	19
11521	89	23	6	15
14223	74	24	7	13
13113	93	36	6	19
8921	67	24	5	17
1502	79	37	9	16
13463	78	33	5	19
17536	81	31	7	15
313	70	18	.	11
9560	71	30	9	14
16802	85	24	8	13
17871	62	20	8	11
1787	82	36	.	13
2676	76	19	4	14
7744	59	30	4	12
11715	88	33	6	16
14071	90	36	9	19
8603	75	31	10	17
4290	91	28	8	19
8226	28	10	5	4
3077	86	33	7	16
19604	84	31	10	19
5004	52	19	.	7
9075	91	35	.	19
19131	71	22	6	14
15795	53	17	6	12
19173	22	10	6	0
13579	51	20	8	10
4321	60	23	9	12
18653	86	30	9	14
13749	52	22	7	15
1697	70	26	8	15
16985	91	28	6	15
5651	78	36	10	15
19369	67	28	6	13
3509	68	25	5	18
4690	50	23	7	9
6400	72	27	8	15
17061	32	14	.	1
6272	74	29	7	13
9584	62	37	8	11
19834	35	10	8	1
4135	79	23	7	15
585	67	22	.	13
15601	31	17	4	4
19561	61	30	7	8
10312	77	26	6	14
11846	51	16	.	13
671	75	25	9	17
2754	56	25	7	13
11455	60	25	10	15
2298	82	31	8	17
19908	97	37	.	20
294	79	23	5	16
4270	72	25	5	19
16100	91	37	8	20
21022	32	11	.	7
18570	91	32	12	18
2946	93	40	10	18
8442	49	20	7	8
5103	88	31	8	20
590	13	3	.	.
3340	97	39	7	20
18905	53	22	7	6
8558	70	23	8	16
11337	60	23	8	9
17366	84	31	.	16
12176	40	16	8	7
5610	33	15	.	6
12069	81	28	.	13
3296	56	21	.	14
14621	79	29	7	15
18682	35	12	.	8
18393	85	32	9	18
4527	78	29	9	14
9355	72	33	8	10
13593	43	20	7	2
8790	8	8	7	3
6952	91	33	7	19
11892	81	24	7	16
17189	96	32	5	18
18286	90	26	.	14
19453	72	26	8	13
1751	65	20	6	13
13308	45	19	8	15
4231	75	28	9	13
14876	25	12	8	5
13600	42	19	7	10
16915	74	29	.	16
16676	38	13	7	6
6754	65	26	8	17
18554	64	13	6	12
2659	71	32	9	11
6245	95	35	6	18
12094	63	24	9	17
16850	92	40	8	17
3252	27	13	7	4
6609	82	30	8	14
8866	83	23	3	15
19633	91	35	7	18
13661	64	28	.	13
7737	89	32	.	15
17414	53	21	8	10
16352	54	23	10	10
10347	49	22	6	11
16008	71	32	10	12
1315	9	4	.	0
12753	77	30	8	16
855	73	28	7	16
16074	91	40	11	16
13071	66	30	.	12
12923	53	21	8	10
797	30	9	6	7
16685	82	40	10	13
14220	79	38	10	14
160	64	24	10	12
3099	83	38	9	16
15333	99	41	6	18
4394	78	30	4	18
2678	92	30	10	18
6168	71	24	7	14
16704	81	29	7	12
2965	39	20	7	4
12817	32	13	3	7
1354	42	18	10	5
10614	89	25	9	20
16481	27	10	5	1
16621	37	13	9	8
5900	74	25	.	15
1903	33	14	8	3
14755	87	29	.	17
20669	83	28	7	15
11574	54	24	9	15
16968	38	16	7	10
1288	57	23	.	14
16759	48	24	9	11
15484	67	22	10	13
2688	63	26	6	18
5174	58	40	10	15
18427	89	30	7	17
20247	54	22	10	15
6849	73	25	9	16
11244	89	36	10	19
8082	87	30	9	16
20851	92	20	9	19
15987	89	33	7	17
14790	49	15	7	17
1719	44	19	11	11
13577	61	28	7	18
20512	87	25	7	18
13063	85	32	9	19
1425	62	17	7	13
5072	75	35	.	15
15807	67	28	8	13
19035	46	18	7	6
12142	89	21	9	18
14266	66	24	6	13
5485	34	16	.	3
8707	99	36	10	19
11697	30	11	8	7
15968	51	13	.	7
12246	81	28	8	17
20306	58	15	9	15
16811	91	33	8	13
7515	51	25	11	13
8106	92	40	11	17
4841	58	24	6	12
20423	75	31	7	15
7856	66	18	8	15
7261	67	22	8	11
20452	50	14	7	4
9348	33	15	7	7
6799	44	20	8	6
19946	76	28	7	16
6138	75	31	7	14
7669	68	25	7	15
15413	43	19	6	10
11736	92	32	7	18
663	54	25	8	14
17515	67	20	.	13
12618	63	30	6	10
8929	81	29	6	13
4632	57	20	2	13
11765	93	38	7	20
4636	93	32	9	15
15428	52	18	6	7
8973	59	18	.	17
9136	59	37	7	16
6881	67	26	6	12
10590	78	23	5	14
7859	56	22	8	7
5652	66	19	5	15
2513	45	15	.	7
3849	56	23	8	10
7018	40	19	8	4
4142	94	32	9	17
16877	78	33	7	14
6715	64	24	5	13
5244	48	21	7	15
9640	66	18	6	15
6796	40	19	8	10
5682	65	32	.	11
3032	64	28	8	13
1657	78	22	8	18
4071	61	23	8	18
10244	62	23	.	12
20233	38	17	9	10
19424	36	18	.	5
16308	88	37	10	16
1554	21	10	7	3
10965	63	28	6	9
3273	35	16	.	4
2073	93	30	9	16
6862	87	18	5	16
528	73	33	11	11
10856	68	31	.	16
19483	63	25	.	11
3885	83	33	7	17
20112	38	16	.	7
8907	72	32	8	15
7520	77	33	4	16
13069	28	14	8	5
3611	76	29	.	16
18118	70	20	5	14
12771	46	24	10	9
736	58	26	10	11
9721	90	36	.	16
10441	92	27	7	18
14987	49	26	7	14
1517	94	38	12	19
19801	83	34	8	16
9083	86	31	6	18
3547	93	29	11	20
3072	72	27	.	12
8923	87	23	12	18
13835	96	32	10	18
20346	31	16	7	4
2935	99	27	9	18
14424	32	13	.	2
15161	89	25	8	15
7000	55	14	6	4
6403	94	30	7	19
8518	83	37	10	16
12995	62	21	8	8
9519	80	26	5	14
19207	59	23	6	10
20993	51	21	7	13
12951	40	23	8	6
3756	43	14	6	8
5277	86	27	7	18
416	31	16	10	4
19339	90	32	5	19
16634	92	30	9	18
1289	56	24	.	10
12439	76	23	6	15
12780	84	29	9	17
15938	85	30	5	19
15585	59	23	6	9
13119	52	16	.	7
20467	72	24	6	17
2453	94	39	13	18
9790	47	26	9	5
1950	94	31	.	19
5727	66	31	10	14
3538	69	32	6	16
17202	84	27	6	18
6447	54	23	7	17
10743	83	35	.	15
13894	55	26	11	16
14122	67	32	6	9
7618	38	15	8	3
1200	81	30	.	18
9434	76	27	5	16
6690	70	19	6	13
16716	55	21	7	9
18622	38	14	5	8
19773	86	25	7	15
9130	49	26	8	11
1500	83	39	.	12
15618	76	28	.	12
18023	71	20	6	13
12684	94	39	8	17
11786	81	32	6	14
20254	39	9	7	7
130	56	21	9	9
9012	36	11	8	7
16346	85	32	7	14
11653	57	21	7	11
20239	86	32	8	12
5218	100	38	10	20
19075	93	35	.	16
5260	89	35	8	19
10754	70	20	5	17
8746	43	13	6	8
1821	78	30	8	12
19836	69	17	2	11
12839	90	33	8	15
13693	85	27	9	13
10038	75	29	7	16
6982	50	23	7	6
19212	89	28	6	20
18676	81	32	9	15
17305	60	28	7	10
11505	89	38	11	18
14561	89	27	.	20
7073	83	27	.	19
8769	36	18	6	4
12591	65	32	6	12
1195	80	27	8	13
11727	82	29	6	7
17107	57	27	8	15
7569	75	30	7	11
12465	62	22	8	14
18372	83	19	10	15
12233	77	20	9	11
20624	76	32	9	12
14264	50	23	7	9
2816	39	17	11	11
11076	90	27	7	18
3171	88	37	8	18
13290	38	18	.	7
17602	84	37	8	15
15854	76	30	8	11
6109	99	36	11	17
1177	0	0	3	0
16268	82	37	.	16
13620	47	14	8	13
4138	67	22	7	18
5632	52	23	10	14
16618	63	16	7	13
2990	46	18	6	8
5697	69	30	11	17
17552	89	26	.	20
11923	61	29	10	10
10569	56	30	8	15
19873	46	20	.	10
8815	56	19	6	9
5524	71	28	.	13
11947	70	26	7	15
14205	59	22	3	10
6289	71	39	7	15
15353	77	29	9	16
12322	75	32	10	14
15348	30	15	6	3
17643	58	24	2	12
9047	81	28	8	16
9468	81	36	9	18
4108	61	29	9	14
3197	85	35	8	13
12013	47	18	7	9
3303	50	23	8	9
12531	38	16	6	11
1727	54	21	8	15
13256	81	21	8	17
20704	85	24	7	15
998	29	13	9	3
12416	71	23	6	13
20883	48	15	.	12
14639	12	2	5	0
3188	66	25	7	12
13421	63	27	3	10
3442	48	24	7	10
1466	43	18	7	8
10814	65	30	8	12
8459	88	41	9	14
14099	88	30	11	16
346	86	34	8	14
7982	60	24	6	13
10724	78	25	.	13
14450	87	29	5	14
18878	85	30	7	17
5017	16	4	6	2
18898	71	30	9	11
5891	53	24	10	6
2657	67	33	.	12
4866	93	36	8	19
15872	62	28	.	11
5628	45	15	.	11
17914	45	18	8	13
16533	55	22	8	14
14669	90	29	10	13
5475	54	26	5	12
17989	85	28	8	17
4215	93	35	8	12
8339	75	27	6	13
108	83	32	12	18
18389	84	37	8	13
15200	89	31	9	18
20594	46	13	6	12
167	77	27	7	9
11202	73	26	8	13
1250	61	28	5	13
13801	82	33	.	12
10928	17	7	7	2
12579	87	37	8	9
10750	86	32	.	19
18057	62	23	6	14
20184	56	20	8	13
16177	72	26	.	18
3749	42	15	.	2
15210	21	10	.	1
5216	23	11	9	3
9900	75	29	8	13
15681	70	34	9	11
5715	76	24	8	12
5991	68	25	5	18
11916	43	19	.	9
9165	77	25	7	13
2089	11	4	8	0
16311	50	28	8	9
12598	89	37	9	15
12664	52	17	6	8
5067	47	20	6	8
971	40	20	12	5
20914	68	24	7	8
19960	38	18	.	3
11901	63	23	10	16
14247	79	24	8	17
19923	92	29	7	18
15967	51	21	6	11
18092	45	16	6	9
16197	76	35	10	17
7622	92	36	12	17
12248	58	23	6	14
8819	60	14	4	10
16466	66	26	7	10
5808	88	25	.	16
10818	56	23	8	8
3534	50	25	8	12
10797	73	26	7	15
15819	36	18	10	8
7133	87	23	7	13
17621	37	17	9	2
16590	90	31	7	15
19699	51	15	4	12
1941	15	3	.	2
21229	94	36	7	17
19992	49	23	7	10
1984	76	31	8	17
17747	95	34	.	19
5383	83	37	13	17
5062	90	35	8	15
2918	61	28	8	17
13472	83	25	8	12
14723	73	26	8	13
17358	54	20	7	13
8244	72	26	7	18
14452	53	25	12	10
16004	89	32	.	19
10	55	22	9	10
14407	77	24	.	12
9377	70	34	8	17
8328	79	38	10	15
232	89	34	10	17
5668	61	22	6	17
18212	82	24	8	14
12872	50	19	8	9
3246	60	26	7	12
5526	88	27	8	17
15517	87	35	8	16
19853	41	18	6	.
1226	58	21	4	13
19246	58	23	.	7
26	53	25	4	9
16083	90	28	9	18
12945	87	32	9	18
16725	98	40	9	18
19774	79	33	7	19
7226	55	23	10	14
3006	76	28	.	9
9354	65	25	9	13
14912	65	22	7	16
11306	24	9	7	1
12640	80	29	7	13
7757	37	14	9	5
18378	67	32	.	14
17398	52	17	4	13
6038	56	24	11	12
54	68	28	9	14
4052	69	37	10	12
10776	64	23	6	15
6066	45	21	8	9
2159	83	25	7	18
1474	92	30	6	15
1317	68	16	7	15
15033	59	30	8	15
2927	45	18	8	13
18105	89	38	9	16
827	85	26	4	19
8415	74	29	.	13
19046	75	29	9	11
4530	81	29	7	15
12696	21	11	8	0
1071	64	31	9	10
17036	57	26	6	9
15880	72	25	7	10
8890	80	28	6	19
9097	58	20	.	12
16303	87	27	8	16
6592	32	19	8	4
12136	16	4	4	.
13929	66	27	6	9
1738	80	36	10	16
15378	13	4	10	2
20278	92	30	5	19
13959	76	34	6	11
14259	67	22	7	13
20154	74	31	.	15
199	96	36	8	15
2841	91	37	9	15
15964	82	33	5	15
4892	73	33	7	14
2111	75	34	6	12
11243	80	24	.	17
21105	66	26	.	14
1164	33	13	6	6
19687	82	29	10	15
3448	63	24	6	14
13580	89	29	10	15
4757	70	25	6	13
18645	38	12	9	6
11678	71	28	7	10
11149	67	21	8	12
7821	54	19	.	9
15438	43	17	6	9
12330	71	33	11	11
21	50	19	5	12
6227	31	18	8	11
20520	90	36	10	17
12744	75	27	8	16
17888	78	27	7	14
1382	83	32	7	18
733	85	26	4	16
11927	91	38	12	17
12304	92	28	7	17
608	82	35	9	16
12642	42	18	7	5
3469	90	35	8	14
12849	95	43	12	15
14907	77	23	8	12
15937	49	22	5	12
17703	52	26	7	8
4546	72	28	8	12
17535	60	20	.	10
9639	69	24	9	18
14179	59	22	6	9
11165	52	22	9	12
19523	95	40	10	16
2512	86	31	7	16
18470	83	32	10	17
1198	49	21	6	13
15806	49	18	7	12
7080	76	22	8	13
16799	61	23	8	11
17667	78	26	7	11
9368	57	21	7	14
12610	58	28	7	9
19921	76	33	6	13
1405	59	20	7	12
6757	77	29	7	13
11497	31	16	8	3
3613	58	17	5	17
15431	51	19	6	10
6608	37	17	7	6
7956	34	13	.	2
18909	83	31	7	14
3268	78	35	10	11
19538	77	25	6	17
14307	57	20	4	11
10306	43	13	.	13
11458	84	32	12	15
2356	50	18	4	8
7606	74	25	.	15
106	59	21	10	13
17155	74	22	.	16
19076	60	25	.	12
6192	69	24	.	15
1948	55	20	.	8
17437	93	32	9	20
19109	37	16	7	7
19301	61	22	7	17
10333	87	34	12	20
5021	48	26	4	9
18515	82	34	9	17
21171	71	31	7	13
9397	91	41	9	18
18280	55	20	9	8
2236	93	38	7	17
17341	32	16	5	3
3811	99	29	6	18
2959	72	34	8	11
12287	95	36	.	15
8182	77	31	9	14
5375	40	12	9	9
8183	72	25	7	11
2707	78	26	7	17
7477	73	20	8	15
9241	39	16	3	9
8500	76	27	7	15
21026	46	19	7	11
16050	51	23	7	13
13145	32	13	6	2
19436	48	27	3	9
20909	76	28	8	17
10545	64	29	8	14
10135	82	33	8	15
8569	67	22	.	14
12149	86	35	7	15
18480	94	32	14	19
16763	86	40	9	15
5935	75	35	.	13
1237	35	16	5	11
10842	44	16	5	7
6142	38	15	6	6
13386	59	28	7	12
3929	49	18	8	5
15282	64	21	9	17
10788	53	17	8	11
18416	52	20	6	12
5110	74	28	8	11
5831	82	34	11	15
17151	14	4	.	1
7795	89	22	.	15
4784	51	21	7	14
16010	93	38	10	18
14172	83	27	.	19
8446	56	16	6	14
6252	35	15	.	7
18781	53	25	8	6
14454	76	27	9	13
17193	84	31	9	8
21023	87	32	8	20
18303	73	19	6	12
14481	87	33	.	18
13035	58	24	7	12
11449	83	37	9	18
1380	7	0	8	0
17798	75	37	9	18
20592	51	25	9	5
2673	93	36	11	20
5854	34	15	.	4
3698	83	30	8	17
10268	95	41	13	19
3378	96	35	12	16
11290	36	13	8	10
7101	82	32	9	14
9648	95	42	10	18
13697	71	19	8	15
1455	77	28	8	17
11519	39	17	10	8
55	80	21	8	16
20434	53	20	7	9
388	42	16	.	10
4096	66	13	.	17
18511	69	28	9	12
4280	89	36	8	10
8931	81	28	5	16
13316	79	24	7	10
4594	25	7	3	0
6631	46	21	7	8
19206	45	27	8	6
14567	38	15	4	9
19332	87	18	5	14
348	53	15	3	9
16170	92	35	11	15
4746	80	28	.	13
14582	63	22	8	10
5866	47	20	7	9
2198	37	19	7	3
6589	89	40	7	16
3359	79	34	9	13
10606	64	31	9	18
4913	60	18	5	12
9356	16	4	6	2
8826	96	39	12	14
17796	62	23	.	13
11045	87	28	7	17
3038	91	35	5	18
21113	25	14	8	2
12126	35	16	8	9
1986	81	33	9	19
15640	90	38	8	15
16905	45	22	6	13
15094	41	15	6	9
20652	57	25	.	16
10995	35	13	8	7
18133	52	23	9	10
15142	82	32	10	19
17150	67	18	8	16
15107	54	25	6	11
18403	97	36	9	20
10953	65	20	3	11
3210	59	23	.	14
17579	80	25	8	16
14341	48	21	10	11
17097	58	25	6	16
5922	79	38	6	13
12029	88	30	10	17
19078	94	20	5	18
11411	83	29	.	18
5298	79	25	6	16
13210	95	30	8	19
10369	53	14	.	9
20429	33	14	.	2
16324	78	30	9	19
19049	41	23	6	8
2472	89	32	10	18
19098	77	29	6	14
18075	44	19	.	6
8507	87	30	8	17
20859	41	20	8	7
11719	81	21	7	18
10022	79	33	9	15
14293	55	20	8	12
17270	28	9	6	6
15254	71	26	6	16
16795	49	19	7	11
12707	10	11	7	5
12874	76	27	8	13
17574	39	17	7	5
707	49	16	8	11
10219	76	35	.	17
7829	89	25	6	17
3025	79	27	7	15
4059	73	23	8	9
15863	40	20	.	10
16078	62	25	7	17
17952	31	13	.	1
18914	70	30	7	13
10267	60	22	6	15
9064	33	10	7	9
9436	43	20	8	6
13126	42	21	6	8
17048	88	26	8	18
16416	72	36	10	10
8248	68	30	8	15
19916	89	31	12	12
9557	67	25	8	17
17672	59	19	6	13
21089	78	31	10	13
8051	52	16	6	15
7220	95	38	8	19
1533	76	28	.	14
12586	72	26	5	18
11375	74	27	6	13
10314	68	33	9	14
10436	80	35	7	16
19861	90	32	7	17
13833	47	23	6	15
560	44	20	6	5
7732	65	29	.	12
4238	18	8	6	2
3432	85	26	7	16
20910	97	37	.	17
11512	28	10	10	9
19059	91	30	8	18
12095	63	27	9	12
7527	56	18	7	12
18621	85	30	4	15
20820	85	34	7	15
10243	86	37	.	14
587	35	17	8	9
12751	80	26	8	15
2907	83	29	5	13
12110	45	12	8	13
12190	87	27	8	19
11352	66	28	7	14
4077	46	17	5	5
5264	52	20	8	8
4584	80	17	8	20
15198	69	23	10	13
14142	54	18	8	12
20959	15	9	6	0
2807	92	25	8	18
828	49	26	.	11
4439	72	30	7	16
16348	77	35	8	9
20744	81	28	10	17
3017	85	31	4	16
20224	43	22	.	15
9699	93	28	8	19
10811	65	19	6	14
15040	96	38	11	20
10302	81	31	7	13
12306	27	4	6	2
16247	59	20	9	13
11771	61	19	6	12
3078	97	34	7	18
12650	94	34	6	12
13260	72	19	9	15
15019	48	26	7	2
9359	65	30	10	15
9209	29	11	9	4
9177	72	31	7	11
12366	95	36	.	18
13862	95	31	5	18
18245	52	18	8	13
11911	52	23	11	17
339	92	26	.	18
13922	65	23	6	12
8963	74	28	.	16
220	89	31	10	16
18412	87	29	5	12
6216	27	11	7	4
7857	77	29	10	17
13924	60	19	6	13
1281	53	21	5	11
7300	67	25	3	16
19302	81	21	7	15
19710	62	24	7	14
14542	89	31	8	20
17290	43	19	4	8
15565	78	33	9	18
17957	50	23	6	8
18483	59	21	6	15
13690	57	20	7	9
10460	89	30	6	12
446	66	31	8	12
6865	65	19	7	15
3090	61	18	5	19
2670	73	25	.	16
9555	51	21	8	15
18438	93	32	3	18
14147	49	19	7	13
12420	80	29	7	14
8862	78	21	5	17
17164	63	13	5	15
1761	64	27	3	11
6818	76	29	9	15
7473	76	19	8	13
4503	48	25	8	10
7603	77	34	7	17
8745	71	24	7	16
19150	93	36	9	19
5979	51	21	7	12
384	43	16	5	7
14221	20	3	5	0
10925	45	15	.	10
15352	85	30	7	19
5209	53	31	9	12
12527	60	29	6	14
6494	73	30	9	11
18061	86	25	8	16
11473	75	35	10	16
2703	67	33	5	12
10685	52	18	6	12
12909	46	18	6	11
13552	96	36	8	17
3825	80	29	7	6
3559	62	19	7	11
5583	77	27	7	16
12497	59	21	7	11
844	27	11	6	2
16748	49	15	.	13
20263	93	32	10	19
20539	95	33	12	17
13354	63	24	9	7
52	63	21	9	13
16224	77	32	8	15
7354	73	20	7	16
16421	38	12	6	8
9727	78	35	11	12
17836	53	22	6	9
18082	46	20	8	9
10745	86	34	11	17
1570	38	13	.	8
21056	30	16	6	6
1385	92	40	9	16
11809	46	19	8	13
6540	76	27	6	17
3957	58	22	7	13
5670	70	18	7	18
18713	65	26	8	19
10881	93	28	8	14
6271	71	28	8	18
21233	95	34	10	18
11929	65	20	8	16
2348	71	21	6	19
10046	68	28	6	10
3064	52	17	7	12
1235	89	33	9	17
13475	38	16	.	4
1495	51	20	6	4
3584	71	32	12	9
4365	80	23	6	14
12492	55	21	5	9
10475	42	21	7	5
14570	43	15	7	9
9574	87	33	12	17
17134	28	13	5	6
5565	84	27	8	16
3662	91	30	6	14
9722	82	26	7	10
5032	67	31	9	14
17211	80	27	8	15
20714	36	13	8	12
13867	62	23	.	16
14804	91	34	.	18
12661	85	29	8	14
6123	63	18	6	9
12437	69	36	9	13
19602	43	16	5	9
4687	94	32	7	19
21019	57	17	5	13
1038	59	21	6	14
4278	67	24	.	14
9634	40	16	5	9
19409	39	18	7	8
909	65	24	8	10
5050	69	28	9	12
13233	41	17	9	6
10875	43	19	7	9
18818	57	21	5	10
13536	23	6	5	3
9728	81	19	5	15
8664	74	17	.	14
2825	53	19	6	7
7549	53	15	5	8
3301	78	13	6	15
11067	86	34	11	14
12620	56	22	10	12
16936	64	19	7	16
13470	67	27	8	13
12008	43	21	9	10
11687	54	22	7	12
21108	83	26	6	12
15522	55	21	9	13
11975	45	22	9	12
19449	44	20	.	8
10432	58	25	7	16
9238	58	26	7	14
11326	50	19	6	14
238	42	21	.	9
12739	56	19	6	14
8034	65	20	8	9
15789	56	33	9	13
896	66	33	6	14
3366	69	19	.	10
9568	35	16	6	9
2379	88	39	12	19
597	73	21	6	14
6113	80	19	5	8
20842	24	10	4	3
17204	78	32	9	19
16283	69	23	10	15
9626	91	38	5	13
11776	92	29	6	18
15657	74	23	8	14
16060	51	21	2	9
19664	92	28	6	18
18059	63	19	9	11
1442	53	18	.	8
7770	90	34	10	19
8718	48	23	9	8
17819	74	27	8	17
5065	82	36	4	15
16972	71	27	7	16
16157	45	20	6	12
18816	94	33	8	16
4277	61	20	10	11
17841	97	36	.	14
17870	56	20	.	.
16128	39	12	3	0
14770	58	31	10	12
3884	82	28	.	14
16211	84	27	4	13
11459	74	27	10	14
14815	95	39	8	18
7767	22	14	6	0
10409	87	38	.	19
13553	85	30	9	17
16367	82	30	10	14
6643	36	17	7	12
3812	72	31	7	14
4114	93	28	7	19
4986	43	12	8	7
17441	55	24	9	8
17773	37	17	9	4
18659	66	30	.	12
1098	84	39	11	14
16381	63	28	6	12
18561	82	23	7	18
7134	66	25	7	13
10620	56	15	5	12
8470	73	27	8	16
19493	41	16	9	15
10635	52	17	5	12
4233	49	21	7	9
9078	88	30	7	17
7566	76	33	11	18
1220	90	31	11	20
6372	58	22	.	11
2663	22	7	3	2
6200	94	37	8	20
16241	53	20	.	13
6663	60	25	7	7
10912	80	36	11	16
1523	90	21	9	18
12099	94	32	7	18
8927	92	33	7	18
9827	68	34	11	13
20960	76	22	4	17
9943	51	19	.	5
2358	82	26	8	8
18333	73	28	.	9
7883	46	27	7	14
8369	51	24	6	7
4830	72	19	11	12
1716	45	14	4	8
20331	68	29	8	11
4829	49	22	8	9
4905	86	35	10	18
16080	44	21	5	12
3904	79	23	8	18
13135	83	36	9	14
10952	36	17	7	9
233	88	31	.	15
19382	47	8	6	12
7556	65	34	10	12
641	65	25	8	13
1401	92	32	8	19
16599	95	37	6	18
20338	63	22	9	14
18670	83	33	9	13
12622	76	26	7	19
8134	78	18	7	10
5693	58	23	11	13
19031	86	38	9	11
2917	65	36	8	12
5635	53	16	3	11
14090	80	26	5	14
4906	39	16	.	7
20516	61	26	9	17
16878	51	13	5	10
16566	84	29	5	17
19521	91	29	6	19
16450	95	36	11	15
10011	64	24	5	15
11504	57	27	7	11
20982	67	27	8	13
3389	78	29	9	18
10261	57	23	6	6
16818	86	31	8	16
308	82	38	9	14
19934	78	35	9	17
16291	74	19	7	17
16086	81	30	6	17
12680	93	28	6	17
20735	57	21	5	6
15544	72	28	.	13
4409	95	26	8	18
19044	32	19	10	5
19574	91	27	.	17
4130	58	20	3	14
7540	86	34	8	18
4289	53	20	.	14
16427	75	30	9	15
5169	52	19	6	14
19994	77	31	6	17
11468	84	24	7	18
4820	88	30	6	16
18769	42	21	8	9
19354	53	22	4	15
3953	75	29	11	9
1376	71	30	8	14
21240	17	2	3	4
9845	28	15	7	7
5970	49	19	8	8
17829	61	18	.	13
19666	85	25	8	16
11899	77	26	9	12
803	86	31	.	15
12424	81	30	7	17
12643	88	36	.	19
12073	75	25	6	16
4328	93	19	5	17
4991	57	21	8	12
13548	87	33	7	19
2437	68	22	7	16
900	65	18	3	16
18751	58	19	7	12
1966	20	11	.	2
21178	65	28	5	13
14862	77	26	.	17
9098	74	27	7	16
6221	92	40	8	18
13884	77	30	8	15
9800	78	27	9	11
11435	84	35	.	17
20895	63	34	.	13
1951	71	26	6	13
6854	50	17	4	13
6842	87	34	8	17
12946	51	19	.	15
7990	84	21	6	16
4462	15	10	3	0
3128	76	19	4	17
2550	88	35	8	14
14666	80	30	9	20
13711	86	25	7	18
2805	92	34	6	17
3297	42	17	3	8
17040	57	24	10	10
2179	95	37	11	19
16096	86	25	6	13
5789	80	21	7	10
165	48	23	6	11
13596	59	22	4	11
20641	92	35	11	18
10461	34	17	12	1
7853	49	25	10	6
8840	76	30	9	13
1586	45	18	5	11
10179	51	19	7	10
3088	69	31	10	11
14775	93	37	.	16
4502	52	20	7	7
9380	88	35	10	17
10664	63	26	7	13
4090	55	23	8	15
11743	96	31	11	18
954	64	30	7	15
7729	72	23	.	10
17689	88	33	10	16
11634	54	27	7	12
17481	48	19	6	7
13123	88	24	5	14
17650	36	17	6	5
19021	91	29	9	19
16825	77	30	9	15
14811	85	38	.	14
15575	79	32	.	16
5932	64	19	7	12
6542	84	35	9	17
11012	69	25	8	15
10608	93	29	12	18
18009	71	30	.	13
10849	82	29	3	16
4737	83	35	5	19
19080	81	31	9	17
6977	81	33	6	15
9563	70	24	6	13
1394	15	3	6	0
19168	79	33	6	18
6158	92	30	6	19
12081	36	17	10	7
9227	98	30	9	17
13834	90	29	8	18
4600	87	35	6	17
6501	84	30	10	17
10913	30	17	8	4
4339	66	20	6	14
4621	61	24	6	15
17130	47	25	9	8
6027	86	36	8	17
2226	61	15	7	13
19195	77	37	8	12
13320	95	39	8	20
7425	83	30	9	15
6257	37	15	.	5
453	60	16	.	9
14892	75	15	4	16
12505	95	41	9	18
8672	83	22	6	15
13147	82	27	6	19
19122	72	27	9	14
11240	88	31	9	18
13291	16	10	8	0
13264	56	24	5	15
8869	76	26	10	15
17663	69	29	6	18
3965	41	20	9	7
708	28	11	6	1
15427	67	24	.	14
10069	61	22	.	11
3635	35	10	9	4
4490	32	13	.	4
7701	70	29	7	16
9830	71	27	9	16
911	49	22	7	7
12050	55	19	5	10
5929	89	27	8	17
18379	55	16	8	12
16494	46	24	7	6
17670	68	27	.	9
10901	86	33	5	17
2572	41	16	6	10
17816	30	11	5	11
4483	49	29	7	12
10183	24	10	3	2
6940	83	26	7	18
9920	52	21	11	11
16419	51	19	.	8
9170	41	11	5	1
5615	54	22	6	11
11362	67	30	10	9
5289	89	30	9	14
5676	59	25	.	9
20794	23	12	5	5
6856	32	12	6	3
2616	60	22	.	16
6660	49	26	6	7
8208	70	29	5	14
10278	87	31	7	16
15471	48	20	8	14
9015	30	13	7	6
4000	96	27	10	18
12399	62	26	6	6
7258	80	30	8	11
11177	61	19	.	8
9635	67	27	6	14
18086	74	21	11	15
16249	91	27	9	18
11754	64	21	.	11
12214	54	14	8	17
13344	86	22	6	15
2031	47	16	3	7
21163	77	33	.	14
932	73	28	4	13
21239	34	16	5	6
9252	71	24	6	11
5352	86	36	.	14
19072	73	25	.	9
1963	88	36	11	15
14777	56	4	6	15
6392	85	35	6	17
3322	71	25	7	9
17612	37	16	8	4
11285	85	36	7	17
20942	62	27	13	12
10077	56	21	6	12
15908	86	37	11	14
3137	77	27	6	16
14451	43	23	7	10
1729	91	39	9	20
10236	83	37	10	16
1137	67	23	.	17
1205	49	20	6	10
12467	96	35	11	17
19570	91	24	9	16
21126	98	29	.	17
12122	59	25	10	15
12544	79	23	8	18
2504	86	36	8	11
1886	57	23	7	12
14339	72	35	7	16
6130	46	20	.	6
20947	48	12	6	8
18111	90	30	7	15
429	72	30	8	15
17570	51	18	6	9
19848	91	36	7	17
7228	82	33	7	15
6772	55	22	8	9
11833	44	21	.	10
13181	88	28	7	18
9933	49	21	.	16
16514	57	24	7	14
8823	71	29	9	12
12207	66	22	6	14
5055	60	25	8	11
13428	53	25	.	14
1594	88	34	9	16
5959	55	25	.	14
16003	72	29	10	15
1858	98	40	13	20
14918	85	34	5	15
21271	61	30	9	9
14479	53	19	7	9
13838	66	26	.	11
