    59.000    21.000     7.000    10.000   103.000   117.000     0.685     0.315     0.000     0.000     1.000  5832
    94.000    33.000    12.000    14.000   106.000   117.000     0.001     0.753     0.246     0.000     2.000  5835
    84.000    34.000     9.000    17.000   104.000   117.000     0.043     0.152     0.805     0.000     3.000  5839
    35.000    17.000         *     7.000         *   117.000     0.978     0.005     0.000     0.017     1.000  5841
    28.000    14.000     3.000     5.000   106.000   123.000     0.999     0.001     0.000     0.000     1.000  5842
    89.000    30.000     6.000    19.000   101.000   116.000     0.008     0.041     0.951     0.000     3.000  5847
    57.000    29.000     6.000    12.000   103.000   117.000     0.201     0.799     0.000     0.000     2.000  5849
    66.000    25.000     7.000    11.000   101.000   119.000     0.415     0.585     0.000     0.000     2.000  5850
    96.000    36.000     7.000    16.000   100.000   118.000     0.008     0.224     0.767     0.000     3.000  5855
    87.000    36.000     8.000    18.000   100.000   117.000     0.026     0.054     0.920     0.000     3.000  5856
    57.000    27.000     8.000     9.000   102.000   122.000     0.715     0.285     0.000     0.000     1.000  5859
    46.000    15.000     7.000    15.000   106.000   119.000     0.205     0.795     0.000     0.000     2.000  5861
    42.000    23.000         *     3.000   112.000   118.000     0.009     0.000     0.000     0.991     4.000  5874
    41.000    16.000     7.000    14.000   103.000   115.000     0.447     0.553     0.000     0.000     2.000  5878
    49.000    21.000     9.000    11.000   102.000   116.000     0.883     0.117     0.000     0.000     1.000  5889
    40.000    17.000     5.000     4.000   109.000   125.000     0.876     0.001     0.000     0.124     1.000  5904
    84.000    31.000     8.000    16.000   103.000   121.000     0.027     0.221     0.752     0.000     3.000  5905
    61.000    26.000         *    15.000         *   131.000     0.112     0.160     0.000     0.727     4.000  5908
    57.000    20.000     6.000     8.000   105.000   116.000     0.823     0.177     0.000     0.000     1.000  5912
    88.000    35.000     7.000    19.000   102.000   115.000     0.044     0.047     0.909     0.000     3.000  5916
    79.000    24.000     4.000    15.000    99.000   123.000     0.012     0.295     0.693     0.000     3.000  5918
    87.000    33.000     7.000    17.000   102.000   117.000     0.017     0.071     0.912     0.000     3.000  5925
    40.000    14.000     4.000     5.000   103.000   116.000     0.998     0.002     0.000     0.000     1.000  5927
    38.000    17.000     7.000     6.000   101.000   115.000     0.998     0.002     0.000     0.000     1.000  5930
    73.000    21.000     6.000    17.000   111.000   120.000     0.001     0.054     0.004     0.940     4.000  5948
    53.000    25.000         *     9.000         *   117.000     0.783     0.199     0.000     0.019     1.000  5966
    66.000    23.000         *    12.000         *   122.000     0.277     0.555     0.000     0.168     2.000  5977
    99.000    32.000         *    17.000         *   121.000     0.001     0.171     0.738     0.090     3.000  5980
    52.000    20.000     6.000    12.000   103.000   115.000     0.700     0.300     0.000     0.000     1.000  5982
    79.000    30.000     8.000    15.000   100.000   119.000     0.099     0.537     0.364     0.000     2.000  5986
    52.000    17.000     6.000    12.000   102.000   120.000     0.619     0.381     0.000     0.000     1.000  5987
    87.000    27.000    10.000    15.000   107.000   127.000     0.001     0.529     0.468     0.002     2.000  5995
    95.000    39.000     9.000    18.000   102.000   118.000     0.008     0.035     0.957     0.000     3.000  5997
    78.000    30.000     3.000    18.000   103.000   117.000     0.085     0.065     0.850     0.000     3.000  6004
    47.000    20.000         *     9.000         *   114.000     0.935     0.060     0.000     0.006     1.000  6013
    60.000    23.000     6.000    13.000   102.000   116.000     0.505     0.495     0.000     0.000     1.000  6023
    59.000    25.000     7.000    15.000   111.000   119.000     0.049     0.076     0.000     0.875     4.000  6024
    92.000    31.000     9.000    17.000   101.000   121.000     0.001     0.078     0.921     0.000     3.000  6028
    86.000    33.000    10.000    13.000   111.000   130.000     0.000     0.003     0.000     0.997     4.000  6035
    77.000    26.000     6.000    18.000   102.000   118.000     0.099     0.465     0.436     0.000     2.000  6039
    60.000    26.000     8.000     8.000   115.000   121.000     0.000     0.000     0.000     1.000     4.000  6041
    71.000    29.000     8.000    19.000   110.000   124.000     0.082     0.158     0.000     0.759     4.000  6043
    85.000    26.000         *    19.000         *   116.000     0.004     0.148     0.839     0.009     3.000  6047
    59.000    23.000     8.000    15.000   102.000   114.000     0.410     0.590     0.000     0.000     2.000  6049
    12.000     4.000         *     0.000         *   121.000     0.945     0.000     0.000     0.055     1.000  6050
    34.000    17.000     8.000     5.000   105.000   115.000     0.999     0.001     0.000     0.000     1.000  6051
    93.000    28.000     8.000    14.000   102.000   114.000     0.000     0.921     0.079     0.000     2.000  6053
    71.000    37.000    12.000    14.000   102.000   118.000     0.071     0.923     0.006     0.000     2.000  6063
    90.000    33.000     5.000    19.000   101.000   116.000     0.019     0.021     0.961     0.000     3.000  6068
    85.000    33.000     9.000    11.000   111.000   130.000     0.000     0.006     0.000     0.994     4.000  6072
    44.000    13.000     6.000     6.000   112.000   126.000     0.000     0.000     0.000     1.000     4.000  6077
    62.000    25.000     8.000    14.000   101.000   123.000     0.468     0.532     0.000     0.000     2.000  6080
    57.000    25.000     6.000    16.000   102.000   123.000     0.295     0.705     0.000     0.000     2.000  6084
    61.000    24.000     8.000    15.000   100.000   116.000     0.407     0.593     0.000     0.000     2.000  6089
    86.000    21.000     5.000    13.000   123.000   123.000     0.000     0.000     0.000     1.000     4.000  6098
    65.000    21.000     8.000    10.000   108.000   121.000     0.305     0.680     0.000     0.015     2.000  6110
    72.000    26.000     6.000    16.000   103.000   115.000     0.242     0.654     0.105     0.000     2.000  6111
    85.000    23.000         *    13.000         *   127.000     0.000     0.515     0.026     0.459     2.000  6131
    81.000    20.000     7.000    15.000   103.000   118.000     0.000     0.706     0.294     0.000     2.000  6156
    61.000    24.000     5.000    10.000   102.000   118.000     0.592     0.408     0.000     0.000     1.000  6160
    40.000    17.000     7.000    14.000   100.000   114.000     0.437     0.563     0.000     0.000     2.000  6161
    46.000    23.000     9.000    12.000   100.000   119.000     0.738     0.262     0.000     0.000     1.000  6163
    45.000    17.000     6.000    15.000   104.000   115.000     0.286     0.714     0.000     0.000     2.000  6164
    69.000    33.000     8.000    13.000   103.000   120.000     0.155     0.844     0.001     0.000     2.000  6166
    94.000    31.000    10.000    19.000   105.000   123.000     0.001     0.057     0.942     0.000     3.000  6167
    81.000    40.000     8.000    16.000   102.000   114.000     0.015     0.335     0.650     0.000     3.000  6171
    96.000    32.000    10.000    19.000   103.000   114.000     0.001     0.053     0.946     0.000     3.000  6176
    50.000    22.000     3.000    13.000   103.000   114.000     0.430     0.570     0.000     0.000     2.000  6183
    64.000    23.000     5.000    17.000   104.000   117.000     0.282     0.717     0.001     0.000     2.000  6184
    85.000    25.000    10.000    15.000   102.000   120.000     0.001     0.528     0.471     0.000     2.000  6185
    94.000    38.000         *    19.000         *   130.000     0.007     0.014     0.562     0.417     3.000  6188
    51.000    19.000         *    10.000         *   116.000     0.863     0.122     0.000     0.016     1.000  6189
    58.000    23.000     9.000     9.000   103.000   114.000     0.819     0.181     0.000     0.000     1.000  6205
    52.000    20.000         *    11.000         *   126.000     0.507     0.107     0.000     0.386     1.000  6213
    90.000    27.000     7.000    15.000   102.000   114.000     0.001     0.529     0.470     0.000     2.000  6226
    43.000    16.000     6.000     9.000   100.000   122.000     0.972     0.028     0.000     0.000     1.000  6230
    81.000    26.000     7.000    13.000   104.000   116.000     0.016     0.932     0.052     0.000     2.000  6233
    80.000    22.000         *    14.000         *   116.000     0.002     0.799     0.183     0.016     2.000  6237
    48.000    22.000         *     8.000         *   117.000     0.931     0.053     0.000     0.016     1.000  6239
    35.000    18.000     6.000     6.000   102.000   120.000     0.996     0.004     0.000     0.000     1.000  6241
    54.000    22.000     7.000    10.000   103.000   119.000     0.838     0.162     0.000     0.000     1.000  6242
   100.000    38.000     9.000    20.000   103.000   117.000     0.019     0.045     0.936     0.000     3.000  6250
    43.000    16.000     6.000     8.000   103.000   115.000     0.983     0.017     0.000     0.000     1.000  6256
    72.000    23.000         *    14.000         *   127.000     0.037     0.409     0.011     0.543     4.000  6260
    57.000    21.000     6.000    10.000   103.000   117.000     0.745     0.255     0.000     0.000     1.000  6268
    93.000    28.000     7.000    16.000   104.000   119.000     0.000     0.297     0.703     0.000     3.000  6281
    89.000    25.000     6.000    17.000   102.000   116.000     0.000     0.112     0.887     0.000     3.000  6290
    95.000    39.000    11.000    17.000   103.000   115.000     0.003     0.050     0.947     0.000     3.000  6293
    90.000    25.000     8.000    12.000   104.000   118.000     0.000     0.998     0.001     0.000     2.000  6297
    69.000    24.000     7.000    17.000   101.000   114.000     0.206     0.782     0.012     0.000     2.000  6302
    38.000    19.000     6.000     9.000   104.000   117.000     0.941     0.059     0.000     0.000     1.000  6312
    30.000    13.000     8.000     5.000   103.000   118.000     1.000     0.000     0.000     0.000     1.000  6313
    80.000    42.000     7.000    14.000   101.000   119.000     0.003     0.810     0.187     0.000     2.000  6317
    22.000    10.000     7.000     0.000   102.000   120.000     1.000     0.000     0.000     0.000     1.000  6319
    71.000    16.000    10.000    16.000   100.000   116.000     0.000     0.992     0.007     0.000     2.000  6320
    56.000    27.000     7.000         *   103.000   117.000     0.423     0.577     0.000     0.000     2.000  6323
    62.000    25.000     7.000    11.000   103.000   116.000     0.547     0.453     0.000     0.000     1.000  6324
    55.000    18.000     4.000    11.000   100.000   122.000     0.658     0.342     0.000     0.000     1.000  6326
    42.000    23.000     8.000    11.000   101.000   123.000     0.726     0.274     0.000     0.000     1.000  6340
    64.000    25.000     3.000    16.000   103.000   118.000     0.402     0.591     0.007     0.000     2.000  6342
    81.000    20.000         *    18.000         *   117.000     0.000     0.333     0.659     0.008     3.000  6343
    55.000    21.000     8.000    11.000   100.000   121.000     0.796     0.204     0.000     0.000     1.000  6345
    92.000    34.000     6.000    19.000   103.000   131.000     0.012     0.025     0.963     0.000     3.000  6351
    68.000    32.000     8.000    10.000   103.000   137.000     0.314     0.686     0.000     0.000     2.000  6354
    95.000    33.000         *    16.000         *   120.000     0.003     0.199     0.755     0.043     3.000  6357
    76.000    20.000    10.000    12.000   101.000   118.000     0.001     0.996     0.002     0.000     2.000  6362
    49.000    19.000         *     8.000         *   121.000     0.895     0.030     0.000     0.075     1.000  6364
    76.000    34.000    12.000    11.000   106.000   121.000     0.102     0.897     0.001     0.000     2.000  6366
    84.000    33.000         *    17.000         *   113.000     0.032     0.113     0.853     0.002     3.000  6371
    71.000    27.000     7.000    15.000   103.000   120.000     0.285     0.692     0.022     0.000     2.000  6380
    66.000    21.000     7.000    13.000   102.000   123.000     0.172     0.828     0.000     0.000     2.000  6391
    33.000    13.000     7.000     8.000   102.000   119.000     0.996     0.004     0.000     0.000     1.000  6404
    39.000    17.000     8.000     6.000   103.000   117.000     0.999     0.001     0.000     0.000     1.000  6410
    72.000    35.000     7.000    15.000   102.000   118.000     0.103     0.852     0.045     0.000     2.000  6441
    67.000    36.000     7.000    14.000   102.000   119.000     0.024     0.974     0.001     0.000     2.000  6443
    94.000    27.000     9.000    17.000   102.000   114.000     0.000     0.187     0.813     0.000     3.000  6454
    98.000    44.000    12.000    19.000   101.000   119.000     0.002     0.011     0.986     0.000     3.000  6463
    79.000    24.000         *    15.000         *   117.000     0.011     0.578     0.391     0.020     2.000  6466
    14.000     9.000     8.000     5.000   102.000   117.000     1.000     0.000     0.000     0.000     1.000  6475
    62.000    31.000     6.000    12.000   104.000   117.000     0.134     0.866     0.000     0.000     2.000  6482
    89.000    36.000    10.000    16.000   102.000   117.000     0.010     0.117     0.873     0.000     3.000  6487
    67.000    29.000     7.000    13.000   102.000   116.000     0.318     0.681     0.001     0.000     2.000  6504
    97.000    34.000         *    15.000         *   121.000     0.003     0.547     0.338     0.112     2.000  6512
    86.000    26.000     7.000    16.000   112.000   114.000     0.000     0.010     0.019     0.971     4.000  6515
    76.000    22.000     8.000    19.000   105.000   118.000     0.011     0.933     0.056     0.000     2.000  6526
    79.000    30.000     9.000    19.000   102.000   115.000     0.231     0.505     0.264     0.000     2.000  6530
    58.000    24.000     6.000     9.000   102.000   119.000     0.744     0.256     0.000     0.000     1.000  6546
    57.000    28.000     6.000    10.000   102.000   125.000     0.461     0.539     0.000     0.000     2.000  6551
    62.000    22.000         *    12.000         *   117.000     0.455     0.517     0.000     0.028     2.000  6565
    76.000    36.000     8.000    13.000   105.000   114.000     0.046     0.931     0.023     0.000     2.000  6567
    50.000    23.000     6.000    11.000   102.000   119.000     0.720     0.280     0.000     0.000     1.000  6576
    52.000    17.000     6.000    13.000   104.000   120.000     0.482     0.518     0.000     0.000     2.000  6584
    85.000    33.000     7.000    19.000   100.000   117.000     0.068     0.082     0.849     0.000     3.000  6590
    78.000    32.000     9.000    12.000   102.000   119.000     0.089     0.904     0.007     0.000     2.000  6593
    57.000    15.000     5.000    14.000   102.000   114.000     0.098     0.902     0.000     0.000     2.000  6596
    77.000    30.000     8.000    12.000   103.000   118.000     0.102     0.892     0.006     0.000     2.000  6597
    61.000    20.000         *    11.000         *   123.000     0.338     0.374     0.000     0.288     2.000  6604
    95.000    29.000     8.000    16.000   103.000   121.000     0.000     0.331     0.669     0.000     3.000  6605
    90.000    30.000         *    18.000         *   121.000     0.003     0.055     0.916     0.026     3.000  6616
    86.000    26.000         *    14.000         *   127.000     0.001     0.397     0.146     0.456     4.000  6618
    65.000    23.000     5.000    16.000   100.000   119.000     0.288     0.709     0.003     0.000     2.000  6626
    83.000    32.000     7.000    16.000   102.000   118.000     0.042     0.186     0.772     0.000     3.000  6628
    50.000    17.000     4.000     9.000   101.000   121.000     0.905     0.095     0.000     0.000     1.000  6651
    67.000    27.000     6.000    12.000   101.000   120.000     0.375     0.624     0.000     0.000     2.000  6659
    81.000    27.000     8.000    16.000   107.000   119.000     0.024     0.448     0.528     0.000     3.000  6681
    65.000    34.000     8.000    14.000   107.000   122.000     0.077     0.923     0.000     0.000     2.000  6685
    38.000    15.000     2.000    12.000   112.000   129.000     0.000     0.000     0.000     1.000     4.000  6694
    91.000    39.000     8.000    17.000   113.000   129.000     0.000     0.000     0.000     1.000     4.000  6699
    79.000    30.000     7.000    13.000   103.000   118.000     0.093     0.853     0.054     0.000     2.000  6700
    31.000    10.000     9.000     1.000   102.000   118.000     1.000     0.000     0.000     0.000     1.000  6711
    50.000    24.000     9.000     9.000   102.000   114.000     0.896     0.104     0.000     0.000     1.000  6728
    91.000    28.000     8.000    11.000   103.000   118.000     0.000     1.000     0.000     0.000     2.000  6737
    30.000    18.000     6.000     9.000   101.000   114.000     0.894     0.106     0.000     0.000     1.000  6741
    51.000    17.000         *     8.000         *   120.000     0.855     0.051     0.000     0.094     1.000  6785
    74.000    25.000         *    17.000         *   124.000     0.081     0.573     0.096     0.250     2.000  6787
    98.000    36.000    11.000    19.000   102.000   118.000     0.002     0.027     0.971     0.000     3.000  6793
    87.000    33.000     7.000    17.000   103.000   116.000     0.018     0.075     0.907     0.000     3.000  6798
    82.000    24.000     7.000    13.000   105.000   129.000     0.003     0.957     0.040     0.000     2.000  6833
    92.000    31.000     6.000    16.000   115.000   128.000     0.000     0.000     0.000     1.000     4.000  6836
    63.000    23.000     9.000    11.000   104.000   116.000     0.516     0.484     0.000     0.000     1.000  6838
    38.000     8.000     5.000     9.000   104.000   114.000     0.922     0.078     0.000     0.000     1.000  6846
    74.000    18.000     5.000    15.000   101.000   120.000     0.002     0.840     0.159     0.000     2.000  6859
    88.000    34.000     6.000    18.000   104.000   125.000     0.021     0.039     0.939     0.000     3.000  6883
    53.000    26.000     5.000    11.000   102.000   121.000     0.452     0.548     0.000     0.000     2.000  6890
    14.000     4.000     7.000     0.000   102.000   121.000     1.000     0.000     0.000     0.000     1.000  6893
    57.000    26.000     8.000    11.000   101.000   118.000     0.646     0.354     0.000     0.000     1.000  6901
    42.000    21.000         *     6.000         *   123.000     0.875     0.007     0.000     0.118     1.000  6906
    62.000    23.000     9.000    15.000   127.000   121.000     0.000     0.000     0.000     1.000     4.000  6912
    94.000    37.000    10.000    18.000   101.000   123.000     0.004     0.028     0.968     0.000     3.000  6913
    85.000    36.000     7.000    14.000   113.000   122.000     0.000     0.000     0.000     1.000     4.000  6916
    92.000    32.000     8.000    19.000   104.000   114.000     0.008     0.054     0.938     0.000     3.000  6919
    72.000    25.000     8.000    15.000   103.000   114.000     0.153     0.808     0.039     0.000     2.000  6921
    30.000    12.000         *     3.000         *   126.000     0.788     0.000     0.000     0.212     1.000  6922
    93.000    19.000     5.000    15.000   103.000   125.000     0.000     0.822     0.178     0.000     2.000  6925
    50.000    16.000     4.000     7.000   103.000   118.000     0.955     0.045     0.000     0.000     1.000  6929
    46.000    19.000     5.000     9.000   104.000   114.000     0.925     0.075     0.000     0.000     1.000  6932
    60.000    25.000     6.000    15.000   101.000   117.000     0.399     0.601     0.000     0.000     2.000  6935
    62.000    27.000     8.000    12.000   104.000   114.000     0.469     0.531     0.000     0.000     2.000  6942
    67.000    31.000     9.000    15.000   101.000   115.000     0.279     0.719     0.002     0.000     2.000  6945
    39.000    24.000     7.000     8.000   103.000   117.000     0.743     0.257     0.000     0.000     1.000  6946
    64.000    27.000     7.000    15.000   105.000   117.000     0.381     0.619     0.000     0.000     2.000  6947
    96.000    41.000     6.000    19.000   104.000   123.000     0.021     0.022     0.957     0.000     3.000  6974
    86.000    27.000     3.000    18.000   102.000   118.000     0.002     0.015     0.982     0.000     3.000  6976
    89.000    40.000     8.000    14.000   102.000   117.000     0.012     0.690     0.298     0.000     2.000  6995
    81.000    35.000     6.000    17.000   101.000   122.000     0.070     0.147     0.783     0.000     3.000  7007
    69.000    25.000     5.000    12.000   102.000   117.000     0.283     0.715     0.002     0.000     2.000  7010
    52.000    22.000     7.000    10.000   102.000   120.000     0.864     0.136     0.000     0.000     1.000  7011
    59.000    24.000     6.000    14.000   100.000   118.000     0.467     0.533     0.000     0.000     2.000  7013
    84.000    39.000         *    14.000         *   134.000     0.007     0.119     0.052     0.822     4.000  7020
    88.000    35.000    10.000    18.000   102.000   118.000     0.016     0.059     0.925     0.000     3.000  7023
    68.000    29.000     7.000    19.000   102.000   114.000     0.370     0.630     0.001     0.000     2.000  7025
    45.000    20.000     7.000    10.000   102.000   117.000     0.916     0.084     0.000     0.000     1.000  7029
    51.000    21.000         *    11.000   120.000   114.000     0.000     0.000     0.000     1.000     4.000  7032
    35.000    15.000     8.000     8.000   101.000   119.000     0.996     0.004     0.000     0.000     1.000  7035
    17.000    11.000     9.000     0.000   103.000   119.000     1.000     0.000     0.000     0.000     1.000  7038
    59.000    24.000     6.000     5.000   106.000   115.000     0.779     0.221     0.000     0.000     1.000  7039
    80.000    18.000    10.000     9.000   105.000   116.000     0.000     1.000     0.000     0.000     2.000  7043
    75.000    29.000    10.000    18.000   102.000   117.000     0.251     0.689     0.060     0.000     2.000  7046
    63.000    20.000     9.000    16.000   103.000   115.000     0.101     0.899     0.000     0.000     2.000  7049
    79.000    24.000     8.000    14.000   103.000   116.000     0.010     0.862     0.128     0.000     2.000  7051
    48.000    22.000     3.000     8.000   102.000   114.000     0.813     0.187     0.000     0.000     1.000  7064
    63.000    17.000     7.000    16.000   102.000   119.000     0.022     0.978     0.000     0.000     2.000  7069
    47.000    19.000     6.000     6.000   103.000   118.000     0.989     0.011     0.000     0.000     1.000  7083
    58.000    27.000     8.000    16.000   104.000   117.000     0.282     0.718     0.000     0.000     2.000  7087
    71.000    34.000    11.000    18.000   103.000   116.000     0.262     0.734     0.003     0.000     2.000  7090
    81.000    29.000         *     9.000         *   118.000     0.011     0.971     0.000     0.018     2.000  7092
    79.000    27.000     7.000     9.000   105.000   128.000     0.022     0.978     0.000     0.000     2.000  7093
    48.000    20.000     6.000     7.000   101.000   114.000     0.969     0.031     0.000     0.000     1.000  7111
    84.000    29.000     8.000    15.000   104.000   116.000     0.018     0.441     0.541     0.000     3.000  7113
    51.000    22.000    11.000     5.000   101.000   120.000     0.996     0.004     0.000     0.000     1.000  7114
    44.000    17.000     7.000    13.000   102.000   117.000     0.655     0.345     0.000     0.000     1.000  7117
    72.000    25.000     6.000    10.000   104.000   119.000     0.134     0.866     0.000     0.000     2.000  7119
    71.000    27.000         *    10.000         *   126.000     0.146     0.429     0.000     0.425     2.000  7126
    34.000    14.000         *     5.000         *   120.000     0.965     0.000     0.000     0.034     1.000  7141
    32.000    15.000         *     6.000         *   124.000     0.829     0.001     0.000     0.171     1.000  7175
    90.000    40.000    11.000    18.000   114.000   126.000     0.000     0.000     0.000     1.000     4.000  7194
    56.000    23.000     6.000    10.000   103.000   114.000     0.732     0.268     0.000     0.000     1.000  7195
    88.000    29.000     9.000    16.000   103.000   119.000     0.002     0.202     0.795     0.000     3.000  7200
    60.000    25.000     9.000    13.000   102.000   118.000     0.569     0.431     0.000     0.000     1.000  7204
    57.000    25.000     8.000    10.000   104.000   121.000     0.766     0.234     0.000     0.000     1.000  7207
    70.000    35.000     7.000    11.000   102.000   120.000     0.039     0.961     0.000     0.000     2.000  7208
    89.000    29.000     9.000    15.000   105.000   115.000     0.003     0.486     0.511     0.000     3.000  7215
    72.000    21.000     8.000    15.000   103.000   115.000     0.022     0.945     0.032     0.000     2.000  7216
    75.000    27.000         *    14.000         *   119.000     0.134     0.740     0.075     0.051     2.000  7235
    51.000    24.000     6.000    14.000   103.000   115.000     0.345     0.655     0.000     0.000     2.000  7248
    81.000    31.000         *    19.000         *   121.000     0.160     0.283     0.446     0.110     3.000  7254
    70.000    31.000     8.000    15.000   102.000   123.000     0.303     0.690     0.007     0.000     2.000  7262
    91.000    41.000     8.000    16.000   102.000   119.000     0.007     0.125     0.867     0.000     3.000  7265
    87.000    31.000     9.000    17.000   110.000   122.000     0.006     0.081     0.406     0.507     4.000  7266
    43.000    21.000     8.000    12.000   103.000   118.000     0.737     0.263     0.000     0.000     1.000  7276
    88.000    31.000    10.000    17.000   114.000   122.000     0.000     0.000     0.000     1.000     4.000  7278
    97.000    33.000     8.000    20.000   100.000   123.000     0.004     0.040     0.956     0.000     3.000  7292
    67.000    37.000    12.000    10.000   103.000   115.000     0.023     0.977     0.000     0.000     2.000  7294
    27.000    11.000     9.000     1.000   116.000   114.000     0.000     0.000     0.000     1.000     4.000  7295
    55.000    29.000     6.000    12.000   101.000   115.000     0.149     0.851     0.000     0.000     2.000  7320
    76.000    31.000     7.000    19.000   101.000   119.000     0.415     0.492     0.093     0.000     2.000  7323
    86.000    39.000     3.000    17.000   102.000   117.000     0.005     0.016     0.979     0.000     3.000  7330
    61.000    28.000     9.000    12.000   104.000   120.000     0.510     0.490     0.000     0.000     1.000  7331
    78.000    26.000     9.000    17.000   107.000   115.000     0.046     0.637     0.317     0.000     2.000  7337
    92.000    29.000     6.000    17.000   103.000   118.000     0.001     0.088     0.910     0.000     3.000  7345
    13.000     4.000     8.000     1.000   102.000   115.000     1.000     0.000     0.000     0.000     1.000  7356
    60.000    23.000    10.000    14.000   102.000   118.000     0.483     0.517     0.000     0.000     2.000  7380
    68.000    31.000     9.000    13.000   103.000   114.000     0.250     0.749     0.001     0.000     2.000  7392
    55.000    20.000     5.000    15.000   100.000   122.000     0.340     0.660     0.000     0.000     2.000  7398
    27.000    11.000         *     3.000         *   121.000     0.957     0.000     0.000     0.043     1.000  7400
    55.000    23.000     7.000    14.000   103.000   117.000     0.497     0.503     0.000     0.000     2.000  7405
    53.000    25.000     8.000    15.000   104.000   116.000     0.329     0.671     0.000     0.000     2.000  7413
    48.000    17.000     6.000     9.000   103.000   118.000     0.942     0.058     0.000     0.000     1.000  7415
    40.000    19.000     6.000    13.000   104.000   121.000     0.490     0.510     0.000     0.000     2.000  7419
    44.000    16.000     6.000     3.000   105.000   120.000     0.999     0.001     0.000     0.000     1.000  7429
    55.000    20.000     9.000     8.000   104.000   114.000     0.918     0.082     0.000     0.000     1.000  7432
    95.000    32.000     7.000    18.000   102.000   118.000     0.002     0.056     0.941     0.000     3.000  7434
    84.000    29.000     8.000    12.000   102.000   119.000     0.012     0.980     0.009     0.000     2.000  7435
    89.000    31.000     6.000    16.000   101.000   114.000     0.008     0.127     0.865     0.000     3.000  7439
    26.000    14.000     3.000     2.000   104.000   119.000     1.000     0.000     0.000     0.000     1.000  7448
    84.000    22.000     7.000    18.000   109.000   116.000     0.000     0.297     0.693     0.010     3.000  7449
    74.000    27.000         *    14.000         *   118.000     0.165     0.742     0.057     0.035     2.000  7455
    44.000    16.000     6.000     7.000   101.000   116.000     0.990     0.010     0.000     0.000     1.000  7461
    44.000    18.000     6.000     6.000   104.000   116.000     0.993     0.007     0.000     0.000     1.000  7469
    80.000    31.000     6.000     9.000   102.000   121.000     0.022     0.978     0.000     0.000     2.000  7480
    58.000    26.000     6.000    17.000   111.000   115.000     0.100     0.329     0.000     0.571     4.000  7487
    79.000    29.000         *    13.000         *   116.000     0.072     0.856     0.056     0.016     2.000  7489
    86.000    23.000     4.000    17.000   102.000   123.000     0.000     0.061     0.938     0.000     3.000  7491
    54.000    23.000     5.000    10.000   104.000   116.000     0.731     0.269     0.000     0.000     1.000  7493
    27.000    15.000         *     0.000         *   118.000     0.990     0.000     0.000     0.010     1.000  7494
    25.000    12.000         *     3.000         *   121.000     0.954     0.000     0.000     0.046     1.000  7502
    92.000    42.000    13.000    19.000   103.000   118.000     0.005     0.016     0.979     0.000     3.000  7504
    36.000    13.000     6.000     4.000   103.000   113.000     1.000     0.000     0.000     0.000     1.000  7516
    82.000    29.000     8.000    19.000   100.000   119.000     0.070     0.296     0.633     0.000     3.000  7529
    74.000    24.000         *    13.000         *   120.000     0.064     0.831     0.019     0.086     2.000  7531
    60.000    18.000     3.000    18.000   100.000   122.000     0.071     0.929     0.000     0.000     2.000  7548
    99.000    28.000         *    19.000         *   128.000     0.000     0.051     0.548     0.401     3.000  7553
    23.000    12.000     7.000     7.000   102.000   115.000     0.999     0.001     0.000     0.000     1.000  7570
    69.000    22.000     7.000    15.000   101.000   115.000     0.110     0.876     0.014     0.000     2.000  7572
    67.000    27.000         *    14.000         *   114.000     0.363     0.628     0.003     0.006     2.000  7575
    81.000    27.000     9.000    12.000   101.000   119.000     0.014     0.978     0.008     0.000     2.000  7578
    48.000    18.000     8.000     7.000   103.000   115.000     0.986     0.014     0.000     0.000     1.000  7581
    66.000    24.000     7.000    12.000   102.000   118.000     0.366     0.633     0.000     0.000     2.000  7595
    59.000    26.000    10.000     8.000   104.000   117.000     0.823     0.177     0.000     0.000     1.000  7601
    68.000    31.000    11.000    10.000   103.000   119.000     0.323     0.677     0.000     0.000     2.000  7607
    93.000    29.000     9.000    13.000   112.000   125.000     0.000     0.001     0.000     0.999     4.000  7608
    88.000    34.000    10.000    18.000   102.000   117.000     0.013     0.061     0.926     0.000     3.000  7611
    54.000    21.000     6.000     9.000   102.000   119.000     0.873     0.127     0.000     0.000     1.000  7616
    93.000    34.000    11.000    18.000   100.000   117.000     0.002     0.029     0.969     0.000     3.000  7627
    88.000    26.000         *    17.000         *   118.000     0.001     0.117     0.873     0.010     3.000  7639
    84.000    36.000    10.000    17.000   103.000   127.000     0.054     0.184     0.762     0.000     3.000  7644
    56.000    27.000    12.000     7.000   103.000   115.000     0.920     0.080     0.000     0.000     1.000  7652
    91.000    33.000         *    18.000         *   114.000     0.007     0.046     0.945     0.002     3.000  7656
    90.000    21.000         *    14.000         *   117.000     0.000     0.913     0.072     0.016     2.000  7660
    29.000    12.000     7.000     7.000   106.000   120.000     0.999     0.001     0.000     0.000     1.000  7661
    55.000    25.000         *     7.000         *   116.000     0.841     0.146     0.000     0.014     1.000  7665
    87.000    35.000         *    12.000         *   128.000     0.011     0.578     0.007     0.403     2.000  7671
    36.000    17.000     7.000     7.000   105.000   116.000     0.996     0.004     0.000     0.000     1.000  7673
    70.000    26.000    10.000    13.000   101.000   114.000     0.240     0.757     0.002     0.000     2.000  7675
    81.000    33.000    10.000    12.000   104.000   115.000     0.043     0.947     0.010     0.000     2.000  7681
