5818	102	117	35	17	9	4
5819	104	119	72	28	7	18
5826	.	116	89	25	.	19
5830	.	119	44	14	.	10
5832	103	117	59	21	7	10
5835	106	117	94	33	12	14
5839	104	117	84	34	9	17
5841	.	117	35	17	.	7
5842	106	123	28	14	3	5
5847	101	116	89	30	6	19
5849	103	117	57	29	6	12
5850	101	119	66	25	7	11
5855	100	118	96	36	7	16
5856	100	117	87	36	8	18
5859	102	122	57	27	8	9
5861	106	119	46	15	7	15
5874	112	118	42	23	.	3
5878	103	115	41	16	7	14
5889	102	116	49	21	9	11
5904	109	125	40	17	5	4
5905	103	121	84	31	8	16
5908	.	131	61	26	.	15
5912	105	116	57	20	6	8
5916	102	115	88	35	7	19
5918	99	123	79	24	4	15
5925	102	117	87	33	7	17
5927	103	116	40	14	4	5
5930	101	115	38	17	7	6
5948	111	120	73	21	6	17
5966	.	117	53	25	.	9
5977	.	122	66	23	.	12
5980	.	121	99	32	.	17
5982	103	115	52	20	6	12
5986	100	119	79	30	8	15
5987	102	120	52	17	6	12
5995	107	127	87	27	10	15
5997	102	118	95	39	9	18
6004	103	117	78	30	3	18
6013	.	114	47	20	.	9
6023	102	116	60	23	6	13
6024	111	119	59	25	7	15
6028	101	121	92	31	9	17
6035	111	130	86	33	10	13
6039	102	118	77	26	6	18
6041	115	121	60	26	8	8
6043	110	124	71	29	8	19
6047	.	116	85	26	.	19
6049	102	114	59	23	8	15
6050	.	121	12	4	.	0
6051	105	115	34	17	8	5
6053	102	114	93	28	8	14
6063	102	118	71	37	12	14
6068	101	116	90	33	5	19
6072	111	130	85	33	9	11
6077	112	126	44	13	6	6
6080	101	123	62	25	8	14
6084	102	123	57	25	6	16
6089	100	116	61	24	8	15
6098	123	123	86	21	5	13
6110	108	121	65	21	8	10
6111	103	115	72	26	6	16
6131	.	127	85	23	.	13
6156	103	118	81	20	7	15
6160	102	118	61	24	5	10
6161	100	114	40	17	7	14
6163	100	119	46	23	9	12
6164	104	115	45	17	6	15
6166	103	120	69	33	8	13
6167	105	123	94	31	10	19
6171	102	114	81	40	8	16
6176	103	114	96	32	10	19
6183	103	114	50	22	3	13
6184	104	117	64	23	5	17
6185	102	120	85	25	10	15
6188	.	130	94	38	.	19
6189	.	116	51	19	.	10
6205	103	114	58	23	9	9
6213	.	126	52	20	.	11
6226	102	114	90	27	7	15
6230	100	122	43	16	6	9
6233	104	116	81	26	7	13
6237	.	116	80	22	.	14
6239	.	117	48	22	.	8
6241	102	120	35	18	6	6
6242	103	119	54	22	7	10
6250	103	117	100	38	9	20
6256	103	115	43	16	6	8
6260	.	127	72	23	.	14
6268	103	117	57	21	6	10
6281	104	119	93	28	7	16
6290	102	116	89	25	6	17
6293	103	115	95	39	11	17
6297	104	118	90	25	8	12
6302	101	114	69	24	7	17
6312	104	117	38	19	6	9
6313	103	118	30	13	8	5
6317	101	119	80	42	7	14
6319	102	120	22	10	7	0
6320	100	116	71	16	10	16
6323	103	117	56	27	7	.
6324	103	116	62	25	7	11
6326	100	122	55	18	4	11
6340	101	123	42	23	8	11
6342	103	118	64	25	3	16
6343	.	117	81	20	.	18
6345	100	121	55	21	8	11
6351	103	131	92	34	6	19
6354	103	137	68	32	8	10
6357	.	120	95	33	.	16
6362	101	118	76	20	10	12
6364	.	121	49	19	.	8
6366	106	121	76	34	12	11
6371	.	113	84	33	.	17
6380	103	120	71	27	7	15
6391	102	123	66	21	7	13
6404	102	119	33	13	7	8
6410	103	117	39	17	8	6
6441	102	118	72	35	7	15
6443	102	119	67	36	7	14
6454	102	114	94	27	9	17
6463	101	119	98	44	12	19
6466	.	117	79	24	.	15
6475	102	117	14	9	8	5
6482	104	117	62	31	6	12
6487	102	117	89	36	10	16
6504	102	116	67	29	7	13
6512	.	121	97	34	.	15
6515	112	114	86	26	7	16
6526	105	118	76	22	8	19
6530	102	115	79	30	9	19
6546	102	119	58	24	6	9
6551	102	125	57	28	6	10
6565	.	117	62	22	.	12
6567	105	114	76	36	8	13
6576	102	119	50	23	6	11
6584	104	120	52	17	6	13
6590	100	117	85	33	7	19
6593	102	119	78	32	9	12
6596	102	114	57	15	5	14
6597	103	118	77	30	8	12
6604	.	123	61	20	.	11
6605	103	121	95	29	8	16
6616	.	121	90	30	.	18
6618	.	127	86	26	.	14
6626	100	119	65	23	5	16
6628	102	118	83	32	7	16
6651	101	121	50	17	4	9
6659	101	120	67	27	6	12
6681	107	119	81	27	8	16
6685	107	122	65	34	8	14
6694	112	129	38	15	2	12
6699	113	129	91	39	8	17
6700	103	118	79	30	7	13
6711	102	118	31	10	9	1
6728	102	114	50	24	9	9
6737	103	118	91	28	8	11
6741	101	114	30	18	6	9
6785	.	120	51	17	.	8
6787	.	124	74	25	.	17
6793	102	118	98	36	11	19
6798	103	116	87	33	7	17
6833	105	129	82	24	7	13
6836	115	128	92	31	6	16
6838	104	116	63	23	9	11
6846	104	114	38	8	5	9
6859	101	120	74	18	5	15
6883	104	125	88	34	6	18
6890	102	121	53	26	5	11
6893	102	121	14	4	7	0
6901	101	118	57	26	8	11
6906	.	123	42	21	.	6
6912	127	121	62	23	9	15
6913	101	123	94	37	10	18
6916	113	122	85	36	7	14
6919	104	114	92	32	8	19
6921	103	114	72	25	8	15
6922	.	126	30	12	.	3
6925	103	125	93	19	5	15
6929	103	118	50	16	4	7
6932	104	114	46	19	5	9
6935	101	117	60	25	6	15
6942	104	114	62	27	8	12
6945	101	115	67	31	9	15
6946	103	117	39	24	7	8
6947	105	117	64	27	7	15
6974	104	123	96	41	6	19
6976	102	118	86	27	3	18
6995	102	117	89	40	8	14
7007	101	122	81	35	6	17
7010	102	117	69	25	5	12
7011	102	120	52	22	7	10
7013	100	118	59	24	6	14
7020	.	134	84	39	.	14
7023	102	118	88	35	10	18
7025	102	114	68	29	7	19
7029	102	117	45	20	7	10
7032	120	114	51	21	.	11
7035	101	119	35	15	8	8
7038	103	119	17	11	9	0
7039	106	115	59	24	6	5
7043	105	116	80	18	10	9
7046	102	117	75	29	10	18
7049	103	115	63	20	9	16
7051	103	116	79	24	8	14
7064	102	114	48	22	3	8
7069	102	119	63	17	7	16
7083	103	118	47	19	6	6
7087	104	117	58	27	8	16
7090	103	116	71	34	11	18
7092	.	118	81	29	.	9
7093	105	128	79	27	7	9
7111	101	114	48	20	6	7
7113	104	116	84	29	8	15
7114	101	120	51	22	11	5
7117	102	117	44	17	7	13
7119	104	119	72	25	6	10
7126	.	126	71	27	.	10
7141	.	120	34	14	.	5
7175	.	124	32	15	.	6
7194	114	126	90	40	11	18
7195	103	114	56	23	6	10
7200	103	119	88	29	9	16
7204	102	118	60	25	9	13
7207	104	121	57	25	8	10
7208	102	120	70	35	7	11
7215	105	115	89	29	9	15
7216	103	115	72	21	8	15
7235	.	119	75	27	.	14
7248	103	115	51	24	6	14
7254	.	121	81	31	.	19
7262	102	123	70	31	8	15
7265	102	119	91	41	8	16
7266	110	122	87	31	9	17
7276	103	118	43	21	8	12
7278	114	122	88	31	10	17
7292	100	123	97	33	8	20
7294	103	115	67	37	12	10
7295	116	114	27	11	9	1
7320	101	115	55	29	6	12
7323	101	119	76	31	7	19
7330	102	117	86	39	3	17
7331	104	120	61	28	9	12
7337	107	115	78	26	9	17
7345	103	118	92	29	6	17
7356	102	115	13	4	8	1
7380	102	118	60	23	10	14
7392	103	114	68	31	9	13
7398	100	122	55	20	5	15
7400	.	121	27	11	.	3
7405	103	117	55	23	7	14
7413	104	116	53	25	8	15
7415	103	118	48	17	6	9
7419	104	121	40	19	6	13
7429	105	120	44	16	6	3
7432	104	114	55	20	9	8
7434	102	118	95	32	7	18
7435	102	119	84	29	8	12
7439	101	114	89	31	6	16
7448	104	119	26	14	3	2
7449	109	116	84	22	7	18
7455	.	118	74	27	.	14
7461	101	116	44	16	6	7
7469	104	116	44	18	6	6
7480	102	121	80	31	6	9
7487	111	115	58	26	6	17
7489	.	116	79	29	.	13
7491	102	123	86	23	4	17
7493	104	116	54	23	5	10
7494	.	118	27	15	.	0
7502	.	121	25	12	.	3
7504	103	118	92	42	13	19
7516	103	113	36	13	6	4
7529	100	119	82	29	8	19
7531	.	120	74	24	.	13
7548	100	122	60	18	3	18
7553	.	128	99	28	.	19
7570	102	115	23	12	7	7
7572	101	115	69	22	7	15
7575	.	114	67	27	.	14
7578	101	119	81	27	9	12
7581	103	115	48	18	8	7
7595	102	118	66	24	7	12
7601	104	117	59	26	10	8
7607	103	119	68	31	11	10
7608	112	125	93	29	9	13
7611	102	117	88	34	10	18
7616	102	119	54	21	6	9
7627	100	117	93	34	11	18
7639	.	118	88	26	.	17
7644	103	127	84	36	10	17
7652	103	115	56	27	12	7
7656	.	114	91	33	.	18
7660	.	117	90	21	.	14
7661	106	120	29	12	7	7
7665	.	116	55	25	.	7
7671	.	128	87	35	.	12
7673	105	116	36	17	7	7
7675	101	114	70	26	10	13
7681	104	115	81	33	10	12
7684	105	120	68	28	11	15
7693	103	116	86	19	7	15
7704	102	120	55	17	9	8
7715	102	122	59	25	8	12
7718	.	129	83	20	.	16
7721	105	117	79	31	9	13
7724	108	119	84	36	9	13
7733	102	118	75	27	6	14
7742	102	118	43	21	7	9
7743	102	118	68	22	8	11
7754	.	134	70	27	.	13
7756	98	118	90	34	9	16
7764	102	116	89	30	8	18
7791	.	122	50	18	.	11
7796	104	115	53	19	9	11
7802	103	117	67	20	7	16
7823	112	125	41	8	4	6
7827	100	119	95	40	10	18
7833	103	117	97	38	9	16
7836	102	117	91	32	9	18
7871	103	123	89	35	7	17
7874	104	114	56	25	7	16
7882	102	117	62	24	6	16
7894	105	114	77	28	8	14
7895	102	119	91	31	10	20
7896	103	114	90	22	7	16
7898	103	121	88	36	8	15
7924	102	117	74	26	7	16
7929	99	119	85	34	9	14
7931	102	114	52	22	6	9
7934	102	118	74	41	11	14
7936	102	119	85	38	13	17
7945	101	117	62	26	5	16
7957	104	116	62	24	10	13
7958	103	116	40	17	8	7
7962	.	122	38	20	.	4
7967	104	117	65	21	6	15
7975	107	117	63	21	7	15
7978	101	118	67	16	7	13
7980	102	119	59	21	5	11
7985	104	118	83	28	6	16
8005	104	114	55	20	8	12
8011	101	117	59	23	4	13
8015	100	114	47	21	8	7
8018	103	119	75	36	6	12
8020	101	117	72	40	9	18
8031	102	116	78	28	8	13
8032	103	118	75	24	6	14
8035	111	115	77	29	11	16
8036	103	119	66	25	9	15
8042	118	118	93	36	13	15
8054	102	114	56	23	8	8
8060	101	114	84	38	10	18
8064	102	122	55	27	9	15
8066	102	116	53	22	10	7
8068	102	119	26	11	5	6
8069	116	120	60	30	9	19
8072	102	118	96	40	8	19
8089	101	116	47	24	8	12
8091	104	121	59	30	9	7
8096	102	114	62	29	5	12
8098	103	117	44	15	8	8
8107	102	118	81	27	7	12
8114	101	123	91	32	8	19
8136	.	118	66	15	.	18
8148	.	124	80	34	.	14
8151	104	118	81	23	6	18
8156	103	121	77	27	8	10
8166	103	117	98	33	8	20
8172	101	118	75	29	7	14
8177	103	118	54	26	9	10
8185	102	127	68	25	6	13
8198	.	121	91	34	.	16
8200	100	115	88	38	10	16
8204	105	116	94	35	7	19
8206	105	116	84	30	6	15
8225	104	122	59	25	6	12
8251	103	115	79	36	11	16
8252	103	118	43	13	5	4
8253	100	115	57	21	7	11
8255	102	114	77	32	9	14
8262	.	123	18	7	.	1
8266	102	123	37	18	7	6
8271	105	116	81	34	10	18
8278	102	117	74	20	5	17
8281	108	121	51	20	8	9
8283	102	126	77	28	9	16
8287	102	119	80	36	8	16
8301	104	121	45	22	8	8
8303	104	117	81	25	6	11
8321	.	121	56	25	.	11
8322	102	117	92	39	8	19
8324	101	118	84	34	9	17
8359	105	119	82	28	10	18
8365	104	121	88	20	6	18
8367	100	122	41	14	6	1
8370	105	116	72	27	10	13
8377	102	115	39	17	7	10
8380	103	119	80	31	10	13
8390	103	115	65	28	7	17
8395	.	115	63	24	.	18
8405	103	115	71	28	10	9
8410	.	124	69	19	.	16
8411	102	129	56	26	4	15
8418	103	119	60	28	7	11
8420	103	114	48	13	7	12
8454	103	121	60	23	5	12
8468	.	117	14	4	.	0
8473	102	117	51	12	4	8
8482	106	120	55	12	6	8
8492	103	123	84	36	10	17
8495	116	114	56	20	8	15
8497	101	128	91	36	8	17
8511	101	116	75	37	15	19
8526	.	116	41	16	.	8
8528	100	115	84	35	8	16
8530	100	127	65	26	5	14
8545	102	125	24	14	5	3
8559	100	116	85	25	7	15
8567	.	127	46	13	.	6
8580	101	120	44	17	7	11
8586	100	117	86	33	12	17
8588	106	120	95	37	12	17
8600	.	125	84	32	.	13
8601	.	114	39	15	.	6
8604	102	117	86	23	7	16
8613	103	122	97	37	8	19
8638	.	114	56	20	.	10
8645	99	120	85	35	10	15
8647	104	117	72	29	10	15
8649	102	114	63	28	7	8
8666	104	118	92	40	11	17
8680	101	118	88	30	7	17
8682	102	128	18	10	8	1
8683	102	117	39	12	3	4
8694	102	119	93	32	8	18
8712	102	119	64	38	11	12
8722	102	113	82	33	5	12
8723	103	117	85	28	8	18
8728	106	129	98	40	5	17
8735	103	117	94	31	3	19
8737	104	121	46	16	6	9
8742	.	125	48	16	.	12
8749	103	118	75	25	5	18
8755	107	125	96	34	9	19
8758	104	118	75	26	8	13
8760	114	125	76	27	7	15
8762	104	116	68	27	8	18
8773	102	120	84	34	6	19
8784	118	119	66	21	8	13
8787	104	118	83	22	7	15
8804	103	113	86	39	8	19
8805	.	137	43	14	.	8
8808	107	117	91	31	6	17
8811	101	119	38	15	10	8
8812	104	127	84	38	7	15
8813	.	116	77	13	.	16
8824	104	129	39	13	5	4
8838	120	120	44	17	7	13
8843	100	120	45	15	4	6
8847	102	114	96	33	7	19
8848	102	117	88	38	10	15
8854	100	114	82	31	10	17
8857	109	115	46	15	7	14
8860	103	116	71	28	6	15
8884	103	114	96	32	7	17
8895	103	114	50	22	6	6
8898	100	114	90	36	7	19
8904	104	118	24	16	6	0
8906	111	121	98	39	12	18
8917	103	119	68	27	7	16
8932	102	118	37	13	4	9
8935	103	118	92	35	5	16
8940	117	115	42	18	6	7
8943	.	135	20	12	.	3
8946	104	120	62	23	7	14
8951	103	116	22	10	8	4
8953	101	115	78	22	8	18
8958	.	117	57	24	.	10
8959	105	118	95	34	7	18
8961	102	115	85	34	8	20
8976	100	115	41	19	6	5
8985	101	119	79	25	7	19
8993	102	117	82	28	7	12
8998	102	116	75	32	10	14
9006	101	118	44	12	5	12
9009	111	119	79	32	10	13
9013	104	115	36	14	3	4
9023	.	118	66	23	.	15
9029	100	116	80	28	3	15
9030	102	119	72	21	5	15
9033	103	115	75	23	4	17
9035	104	116	49	19	7	7
9038	103	121	96	32	8	19
9039	104	113	72	26	7	16
9042	100	119	87	27	8	14
9043	102	122	39	17	9	11
9044	119	121	83	31	9	14
9054	101	118	89	28	9	11
9066	116	121	87	30	9	15
9067	103	115	51	16	6	13
9070	103	116	86	30	7	17
9076	101	115	68	26	6	12
9077	102	118	81	30	7	17
9081	.	118	67	16	.	16
9089	102	119	77	25	10	19
9102	105	117	48	22	6	14
9105	104	117	92	35	10	14
9113	102	123	43	25	6	9
9124	102	118	47	25	6	10
9125	103	116	73	35	10	15
9134	104	115	49	25	8	8
9137	104	120	53	26	7	14
9148	104	115	84	28	7	17
9150	102	121	80	39	3	12
9161	.	125	73	25	.	14
9162	103	119	79	27	7	17
9164	104	117	60	24	3	11
9167	102	117	44	15	4	9
9171	102	117	94	39	11	16
9178	103	118	66	21	7	7
9194	105	116	79	27	8	19
9204	106	130	55	29	9	12
9215	103	117	70	22	8	11
9216	104	115	86	33	8	17
9217	104	117	62	28	7	5
9221	100	115	69	29	8	8
9224	111	117	88	28	7	17
9228	104	117	38	19	6	6
9235	105	121	81	27	7	16
9249	100	121	34	17	8	6
9250	109	123	29	14	10	.
9251	102	123	93	38	9	14
9253	111	117	77	26	9	17
9258	103	117	75	36	10	15
9266	102	118	61	21	8	12
9270	103	117	79	25	12	13
9272	102	125	61	29	7	14
9283	102	118	48	21	6	14
9286	104	117	47	12	3	7
9288	104	114	48	22	8	11
9289	116	120	94	35	11	19
9290	104	115	66	21	8	9
9291	.	121	76	24	.	13
9300	102	119	91	30	5	17
9305	118	120	48	22	10	7
9306	.	131	54	21	.	11
9310	104	114	63	27	6	13
9311	107	116	79	29	6	19
9314	103	114	68	31	9	16
9321	.	119	43	16	.	7
9329	103	125	95	28	6	20
9336	104	116	77	32	8	13
9349	104	122	60	24	8	13
9353	102	117	31	16	6	4
9358	102	122	77	34	4	7
9361	102	115	48	21	7	9
9367	104	114	79	22	9	16
9379	103	116	91	37	9	18
9382	104	121	28	14	5	0
9385	102	117	82	30	8	16
9395	102	119	75	23	7	15
9401	106	118	45	13	7	4
9405	115	115	42	16	9	4
9406	104	133	7	3	5	0
9418	102	119	73	33	10	17
9419	102	113	40	17	6	9
9429	101	120	89	29	10	19
9432	102	116	37	16	7	3
9439	104	117	89	24	9	14
9449	104	117	53	19	6	10
9459	102	116	49	16	7	16
9472	106	124	33	15	8	11
9473	103	117	82	26	5	19
9480	105	118	73	38	9	12
9483	.	119	40	16	.	6
9492	102	114	72	25	7	19
9500	103	118	40	19	3	8
9505	102	132	97	32	8	18
9549	102	119	93	32	9	19
9550	104	116	45	17	7	13
9561	.	118	46	21	.	7
9582	101	117	50	18	5	12
9583	102	114	42	14	10	6
9587	104	121	39	15	7	6
9589	103	123	81	26	6	15
9593	102	117	89	26	8	18
9594	.	119	57	25	.	10
9620	105	119	53	16	3	10
9624	102	115	38	14	3	7
9625	102	121	91	28	6	17
9627	102	118	46	25	8	7
9631	102	118	91	28	8	18
9650	102	118	92	35	9	19
9655	102	128	79	31	7	14
9662	99	123	86	26	8	16
9664	103	113	51	12	8	14
9666	100	116	87	34	7	17
9670	109	117	80	29	10	19
9675	103	117	62	30	10	11
9679	.	120	90	34	.	15
9682	102	116	83	27	8	16
9683	103	116	56	21	8	12
9688	104	115	84	23	5	11
9696	102	114	46	16	7	10
9710	104	121	92	40	12	17
9713	104	117	91	28	7	18
9715	102	115	83	21	6	17
9718	99	119	83	33	12	19
9720	100	124	59	24	7	14
9744	.	118	46	15	.	6
9751	101	114	61	30	6	17
9753	102	116	70	29	7	15
9758	108	117	60	23	10	11
9768	100	115	90	34	10	14
9769	104	121	94	37	9	17
9770	101	117	92	32	9	19
9777	101	123	46	23	7	8
9778	103	117	69	19	7	13
9781	104	114	60	25	9	13
9788	101	115	66	16	6	15
9794	126	128	83	27	.	15
9796	.	132	78	30	.	15
9797	102	120	79	26	7	15
9813	104	127	45	24	10	10
9824	104	117	72	25	6	10
9825	105	114	55	25	7	11
9832	.	117	42	22	.	11
9846	103	114	52	18	8	11
9847	102	118	86	22	6	14
9856	112	119	85	24	8	17
9863	106	115	85	35	10	16
9866	103	118	75	26	6	16
9875	104	119	88	29	11	18
9879	.	120	92	32	.	18
9896	.	120	76	29	.	11
9904	102	121	89	24	3	17
9907	107	122	90	25	7	17
9921	100	118	99	42	9	19
9922	106	118	76	30	11	14
9930	101	116	59	27	6	13
9931	103	114	90	32	11	18
9934	103	114	96	40	14	18
9935	105	120	71	28	8	13
9942	103	113	93	40	9	17
9944	111	124	46	17	6	9
9951	103	121	64	30	7	15
9957	102	118	61	22	6	12
9961	103	114	52	19	7	15
9962	.	115	79	25	.	17
9965	104	117	59	27	7	11
9968	102	120	45	15	9	10
9969	103	115	77	31	3	17
9983	102	115	72	25	9	12
9990	.	120	92	40	.	17
9993	106	117	72	30	8	12
9996	107	119	83	33	10	12
9997	104	118	87	19	4	14
10005	.	118	40	14	.	6
10008	103	117	71	26	9	15
10009	103	121	15	4	5	0
10013	102	117	58	18	6	11
10017	115	123	91	28	8	16
10021	103	118	92	25	10	19
10025	103	119	27	10	7	3
10030	101	126	80	30	4	15
10033	110	114	51	16	8	13
10034	104	120	61	22	9	15
10050	102	128	88	27	8	18
10054	102	116	54	20	7	12
10055	102	117	78	26	4	10
10062	102	114	42	12	8	11
10065	101	114	67	25	8	9
10074	102	117	74	24	6	12
10078	.	119	66	19	.	13
10087	104	119	84	30	8	17
10093	103	116	91	36	11	16
10097	101	116	44	16	5	8
10098	110	114	52	23	8	8
10101	105	113	36	13	7	7
10115	104	115	87	32	7	16
10140	102	117	90	38	11	15
10146	102	115	56	21	8	13
10148	102	115	60	19	9	11
10153	103	114	81	29	8	18
10159	104	120	41	19	8	7
10163	102	115	55	17	5	15
10175	.	117	79	29	.	15
10186	104	126	79	27	7	19
10191	102	117	76	35	10	12
10196	100	120	88	33	10	18
10200	.	126	48	18	.	10
10203	105	117	48	14	5	6
10206	100	121	65	24	7	9
10208	.	115	56	19	.	10
10223	103	121	83	31	5	16
10225	116	128	80	30	8	11
10226	.	124	38	15	.	5
10228	.	119	27	15	.	5
10229	104	115	96	34	9	18
10232	102	117	63	26	6	15
10253	110	118	55	25	5	10
10254	104	117	72	23	7	12
10265	104	118	78	26	5	12
10269	102	118	96	28	7	17
10271	104	122	30	11	7	1
10276	103	120	94	41	9	18
10281	104	119	78	33	8	16
10285	103	122	82	23	3	18
10287	103	116	54	24	9	9
10295	107	121	61	23	6	11
10299	102	121	82	28	8	16
10300	105	114	44	21	4	12
10303	102	125	90	34	8	19
10304	103	121	92	24	5	15
10305	102	120	93	43	12	16
10309	102	122	95	39	12	17
10313	107	118	90	30	9	20
10316	.	120	48	24	.	7
10335	104	117	70	28	10	10
10339	.	121	60	27	.	11
10342	104	116	34	5	3	2
10355	102	119	60	30	8	12
10366	.	128	53	17	.	8
10382	102	122	56	19	8	13
10391	100	120	89	28	8	16
10402	107	118	88	29	7	18
10403	.	116	84	30	.	13
10414	.	129	38	15	.	6
10429	109	123	87	36	8	16
10438	.	117	66	22	.	12
10439	108	125	80	30	6	13
10456	104	119	55	24	8	8
10472	.	128	50	20	.	10
10473	102	115	82	35	9	17
10474	104	115	89	32	5	18
10476	102	117	84	35	10	13
10480	102	117	52	19	7	9
10482	.	115	59	36	.	14
10485	103	117	83	24	7	16
10488	103	119	95	35	9	19
10489	.	127	60	13	.	8
10493	99	118	89	23	5	20
10497	102	117	76	28	7	14
10498	108	116	27	11	7	0
10499	103	115	35	11	9	3
10504	119	132	79	27	9	14
10505	104	120	46	23	7	4
10514	102	113	82	36	9	18
10521	104	119	66	33	7	14
10524	104	117	80	31	10	13
10530	107	119	95	37	10	18
10534	100	118	66	34	9	18
10536	106	116	72	30	8	13
10542	108	116	46	17	10	12
10543	102	118	79	35	11	10
10548	103	118	88	32	7	16
10549	102	115	94	37	9	15
10555	109	122	54	19	6	13
10560	99	117	27	10	7	4
10575	102	117	72	31	7	11
10576	103	113	38	14	8	6
10580	98	125	50	21	6	9
10611	102	117	80	21	9	16
10615	102	120	72	24	7	14
10616	101	115	88	38	8	17
10618	101	122	39	15	6	5
10622	112	123	97	39	12	20
10623	104	118	96	32	9	17
10630	102	117	73	31	4	19
10637	106	120	86	37	8	14
10645	101	119	90	23	10	18
10654	102	120	56	26	9	12
10655	104	117	71	22	8	17
10665	103	115	42	18	8	10
10666	104	118	36	17	11	3
10677	100	124	1	6	5	0
10680	103	116	47	18	6	10
10681	100	115	58	23	6	14
10682	102	115	60	25	7	15
10688	104	121	37	17	8	2
10694	103	120	59	20	8	12
10711	103	115	85	30	7	17
10712	101	116	67	27	7	11
10713	.	118	66	27	.	11
10715	102	115	72	24	7	13
10717	101	117	85	28	7	17
10718	100	115	73	26	7	11
10729	102	118	35	16	9	6
10749	100	117	56	24	8	12
10752	102	115	62	26	6	13
10755	103	114	65	24	2	10
10756	101	114	50	18	10	14
10767	102	117	51	18	6	8
10777	101	121	94	35	10	18
10793	102	124	64	16	5	14
10794	102	118	94	37	7	16
10799	105	112	28	10	5	4
10800	102	118	83	41	7	18
10806	102	115	74	25	10	14
10807	103	118	66	25	6	12
10810	103	117	57	21	5	12
10826	103	116	41	16	9	3
10833	102	119	60	26	8	16
10843	102	116	86	28	11	13
10844	106	122	85	27	10	15
10847	101	135	93	36	8	18
10866	101	116	62	21	8	12
10868	103	122	93	38	8	18
10873	.	116	12	4	.	1
10879	.	120	16	9	.	3
10880	.	121	15	4	.	2
10882	106	124	64	15	6	14
10884	100	118	97	40	14	19
10900	115	125	41	14	7	11
10902	104	114	88	36	4	19
10919	103	117	95	31	7	19
10922	101	131	36	14	8	8
10924	102	116	85	24	8	17
10939	103	119	68	22	6	.
10941	103	118	53	21	7	16
10943	102	118	87	31	7	18
10944	102	116	91	20	8	18
10948	120	120	41	16	7	9
10964	101	117	88	31	4	16
10967	102	117	43	25	8	9
10970	103	119	92	34	9	17
10975	102	117	100	37	8	18
10979	101	117	92	26	6	19
10986	107	117	20	11	4	1
10987	102	118	58	22	7	13
10990	.	119	80	31	.	19
10994	102	115	87	22	7	19
10996	105	116	63	18	7	16
11016	105	114	94	41	10	19
11024	104	117	97	30	10	17
11028	102	117	62	26	6	15
11032	101	115	50	18	7	3
11040	102	120	81	31	9	11
11046	100	122	42	19	5	7
11049	102	117	86	33	9	12
11050	102	116	84	20	5	17
11065	.	120	88	40	.	19
11066	103	119	36	18	6	10
11074	.	122	49	19	.	9
11077	102	124	64	25	4	16
11083	102	116	76	29	7	17
11093	112	122	0	4	.	.
11109	101	116	70	29	11	12
11110	103	121	90	36	8	17
11111	105	115	44	21	9	6
11113	107	120	95	37	11	18
11116	103	117	65	29	7	12
11117	103	118	75	27	4	14
11119	102	131	82	32	6	15
11127	103	110	31	11	7	10
11129	101	115	43	21	7	11
11131	101	119	78	22	7	14
11132	103	117	49	21	7	9
11133	103	122	94	30	9	18
11136	.	128	91	29	.	18
11148	.	119	75	29	.	15
11152	103	119	57	20	6	7
11158	110	123	49	19	8	19
11167	103	114	31	14	6	3
11169	102	120	47	18	5	5
11171	103	117	37	15	7	7
11173	112	115	83	32	8	15
11179	103	115	74	35	8	16
11184	107	125	87	40	9	19
11196	110	121	87	21	8	16
11203	113	117	51	19	10	8
11211	104	114	33	16	6	3
11215	102	119	85	33	8	16
11216	115	130	84	29	10	16
11217	104	121	39	14	8	9
11249	100	123	64	14	5	15
11257	102	114	65	34	7	9
11261	101	115	88	30	8	17
11263	122	122	80	30	.	16
11265	104	115	49	24	10	9
11275	102	114	56	25	11	11
11276	104	117	97	19	4	17
11278	104	115	91	29	7	15
11280	102	125	93	37	11	17
11292	104	120	42	15	4	8
11293	104	117	78	22	3	17
11294	101	116	65	25	6	17
11303	104	117	80	30	6	17
11304	.	117	56	17	.	16
11314	105	121	21	10	6	1
11319	103	115	74	30	9	13
11322	104	123	69	20	4	14
11333	102	122	85	29	4	.
11347	100	123	83	23	6	17
11358	104	114	81	32	8	18
11367	101	118	40	16	5	3
11370	103	115	23	10	9	0
11387	104	116	65	27	6	12
11391	99	116	84	27	7	16
11407	.	116	48	20	.	8
11409	106	122	48	17	6	7
11415	106	118	81	26	6	13
11423	103	118	92	24	9	18
11430	102	120	88	32	8	10
11431	102	115	40	15	7	9
11433	105	119	87	27	7	16
11437	105	116	69	32	6	7
11442	103	119	89	33	11	14
11444	99	117	73	25	7	17
11446	116	118	63	21	7	10
11453	103	117	92	31	8	18
11461	.	138	82	29	.	18
11467	101	119	100	35	10	17
11472	103	118	62	20	6	9
11475	103	114	87	27	10	15
11479	101	118	97	37	10	17
11488	102	117	80	27	9	14
11491	102	118	77	22	8	14
11515	101	121	92	36	6	19
11523	103	117	76	25	7	14
11524	103	118	84	40	12	15
11527	113	118	33	13	9	6
11532	102	121	38	17	9	11
11536	102	114	35	18	8	8
11542	.	123	79	23	.	13
11548	99	120	96	38	9	20
11552	103	116	54	24	8	11
11572	106	118	81	36	8	12
11595	103	119	14	10	8	2
11601	102	117	96	38	8	19
11617	104	120	36	15	7	5
11620	102	117	44	21	8	5
11624	103	123	46	18	8	12
